# @generated by tools/gen_codepages.sh — DO NOT EDIT BY HAND.
# Independent MFIC oracle for src/core/codepages.zig + encoding.zig toUtf8 tables.
# Source: GNU/Apple iconv (-f CHARSET -t UTF-32BE), all 256 bytes per charset.
# Columns: CHARSET<TAB>BYTE(hex)<TAB>CODEPOINT(hex, FFFD = undefined/invalid).
# The codepages.zig tables are written from Unicode MAPPINGS (VISCII via perl
# Encode); this file is iconv's independent view. encoding_test asserts they
# agree per byte. iconv vs MAPPINGS agreed on all cells at generation (0 div).
ISO-8859-6	6F	006F
ISO-8859-6	70	0070
ISO-8859-6	71	0071
ISO-8859-6	72	0072
ISO-8859-6	73	0073
ISO-8859-6	74	0074
ISO-8859-6	75	0075
ISO-8859-6	76	0076
ISO-8859-6	77	0077
ISO-8859-6	78	0078
ISO-8859-6	79	0079
ISO-8859-6	7A	007A
ISO-8859-6	7B	007B
ISO-8859-6	7C	007C
ISO-8859-6	7D	007D
ISO-8859-6	7E	007E
ISO-8859-6	7F	007F
ISO-8859-6	80	0080
ISO-8859-6	81	0081
ISO-8859-6	82	0082
ISO-8859-6	83	0083
ISO-8859-6	84	0084
ISO-8859-6	85	0085
ISO-8859-6	86	0086
ISO-8859-6	87	0087
ISO-8859-6	88	0088
ISO-8859-6	89	0089
ISO-8859-6	8A	008A
ISO-8859-6	8B	008B
ISO-8859-6	8C	008C
ISO-8859-6	8D	008D
ISO-8859-6	8E	008E
ISO-8859-6	8F	008F
ISO-8859-6	90	0090
ISO-8859-6	91	0091
ISO-8859-6	92	0092
ISO-8859-6	93	0093
ISO-8859-6	94	0094
ISO-8859-6	95	0095
ISO-8859-6	96	0096
ISO-8859-6	97	0097
ISO-8859-6	98	0098
ISO-8859-6	99	0099
ISO-8859-6	9A	009A
ISO-8859-6	9B	009B
ISO-8859-6	9C	009C
ISO-8859-6	9D	009D
ISO-8859-6	9E	009E
ISO-8859-6	9F	009F
ISO-8859-6	A0	00A0
ISO-8859-6	A1	FFFD
ISO-8859-6	A2	FFFD
ISO-8859-6	A3	FFFD
ISO-8859-6	A4	00A4
ISO-8859-6	A5	FFFD
ISO-8859-6	A6	FFFD
ISO-8859-6	A7	FFFD
ISO-8859-6	A8	FFFD
ISO-8859-6	A9	FFFD
ISO-8859-6	AA	FFFD
ISO-8859-6	AB	FFFD
ISO-8859-6	AC	060C
ISO-8859-6	AD	00AD
ISO-8859-6	AE	FFFD
ISO-8859-6	AF	FFFD
ISO-8859-6	B0	FFFD
ISO-8859-6	B1	FFFD
ISO-8859-6	B2	FFFD
ISO-8859-6	B3	FFFD
ISO-8859-6	B4	FFFD
ISO-8859-6	B5	FFFD
ISO-8859-6	B6	FFFD
ISO-8859-6	B7	FFFD
ISO-8859-6	B8	FFFD
ISO-8859-6	B9	FFFD
ISO-8859-6	BA	FFFD
ISO-8859-6	BB	061B
ISO-8859-6	BC	FFFD
ISO-8859-6	BD	FFFD
ISO-8859-6	BE	FFFD
ISO-8859-6	BF	061F
ISO-8859-6	C0	FFFD
ISO-8859-6	C1	0621
ISO-8859-6	C2	0622
ISO-8859-6	C3	0623
ISO-8859-6	C4	0624
ISO-8859-6	C5	0625
ISO-8859-6	C6	0626
ISO-8859-6	C7	0627
ISO-8859-6	C8	0628
ISO-8859-6	C9	0629
ISO-8859-6	CA	062A
ISO-8859-6	CB	062B
ISO-8859-6	CC	062C
ISO-8859-6	CD	062D
ISO-8859-6	CE	062E
ISO-8859-6	CF	062F
ISO-8859-6	D0	0630
ISO-8859-6	D1	0631
ISO-8859-6	D2	0632
ISO-8859-6	D3	0633
ISO-8859-6	D4	0634
ISO-8859-6	D5	0635
ISO-8859-6	D6	0636
ISO-8859-6	D7	0637
ISO-8859-6	D8	0638
ISO-8859-6	D9	0639
ISO-8859-6	DA	063A
ISO-8859-6	DB	FFFD
ISO-8859-6	DC	FFFD
ISO-8859-6	DD	FFFD
ISO-8859-6	DE	FFFD
ISO-8859-6	DF	FFFD
ISO-8859-6	E0	0640
ISO-8859-6	E1	0641
ISO-8859-6	E2	0642
ISO-8859-6	E3	0643
ISO-8859-6	E4	0644
ISO-8859-6	E5	0645
ISO-8859-6	E6	0646
ISO-8859-6	E7	0647
ISO-8859-6	E8	0648
ISO-8859-6	E9	0649
ISO-8859-6	EA	064A
ISO-8859-6	EB	064B
ISO-8859-6	EC	064C
ISO-8859-6	ED	064D
ISO-8859-6	EE	064E
ISO-8859-6	EF	064F
ISO-8859-6	F0	0650
ISO-8859-6	F1	0651
ISO-8859-6	F2	0652
ISO-8859-6	F3	FFFD
ISO-8859-6	F4	FFFD
ISO-8859-6	F5	FFFD
ISO-8859-6	F6	FFFD
ISO-8859-6	F7	FFFD
ISO-8859-6	F8	FFFD
ISO-8859-6	F9	FFFD
ISO-8859-6	FA	FFFD
ISO-8859-6	FB	FFFD
ISO-8859-6	FC	FFFD
ISO-8859-6	FD	FFFD
ISO-8859-6	FE	FFFD
ISO-8859-6	FF	FFFD
ISO-8859-7	00	0000
ISO-8859-7	01	0001
ISO-8859-7	02	0002
ISO-8859-7	03	0003
ISO-8859-7	04	0004
ISO-8859-7	05	0005
ISO-8859-7	06	0006
ISO-8859-7	07	0007
ISO-8859-7	08	0008
ISO-8859-7	09	0009
ISO-8859-7	0A	000A
ISO-8859-7	0B	000B
ISO-8859-7	0C	000C
ISO-8859-7	0D	000D
ISO-8859-7	0E	000E
ISO-8859-7	0F	000F
ISO-8859-7	10	0010
ISO-8859-7	11	0011
ISO-8859-7	12	0012
ISO-8859-7	13	0013
ISO-8859-7	14	0014
ISO-8859-7	15	0015
ISO-8859-7	16	0016
ISO-8859-7	17	0017
ISO-8859-7	18	0018
ISO-8859-7	19	0019
ISO-8859-7	1A	001A
ISO-8859-7	1B	001B
ISO-8859-7	1C	001C
ISO-8859-7	1D	001D
ISO-8859-7	1E	001E
ISO-8859-7	1F	001F
ISO-8859-7	20	0020
ISO-8859-7	21	0021
ISO-8859-7	22	0022
ISO-8859-7	23	0023
ISO-8859-7	24	0024
ISO-8859-7	25	0025
ISO-8859-7	26	0026
ISO-8859-7	27	0027
ISO-8859-7	28	0028
ISO-8859-7	29	0029
ISO-8859-7	2A	002A
ISO-8859-7	2B	002B
ISO-8859-7	2C	002C
ISO-8859-7	2D	002D
ISO-8859-7	2E	002E
ISO-8859-7	2F	002F
ISO-8859-7	30	0030
ISO-8859-7	31	0031
ISO-8859-7	32	0032
ISO-8859-7	33	0033
ISO-8859-7	34	0034
ISO-8859-7	35	0035
ISO-8859-7	36	0036
ISO-8859-7	37	0037
ISO-8859-7	38	0038
ISO-8859-7	39	0039
ISO-8859-7	3A	003A
ISO-8859-7	3B	003B
ISO-8859-7	3C	003C
ISO-8859-7	3D	003D
ISO-8859-7	3E	003E
ISO-8859-7	3F	003F
ISO-8859-7	40	0040
ISO-8859-7	41	0041
ISO-8859-7	42	0042
ISO-8859-7	43	0043
ISO-8859-7	44	0044
ISO-8859-7	45	0045
ISO-8859-7	46	0046
ISO-8859-7	47	0047
ISO-8859-7	48	0048
ISO-8859-7	49	0049
ISO-8859-7	4A	004A
ISO-8859-7	4B	004B
ISO-8859-7	4C	004C
ISO-8859-7	4D	004D
ISO-8859-7	4E	004E
ISO-8859-7	4F	004F
ISO-8859-7	50	0050
ISO-8859-7	51	0051
ISO-8859-7	52	0052
ISO-8859-7	53	0053
ISO-8859-7	54	0054
ISO-8859-7	55	0055
ISO-8859-7	56	0056
ISO-8859-7	57	0057
ISO-8859-7	58	0058
ISO-8859-7	59	0059
ISO-8859-7	5A	005A
ISO-8859-7	5B	005B
ISO-8859-7	5C	005C
ISO-8859-7	5D	005D
ISO-8859-7	5E	005E
ISO-8859-7	5F	005F
ISO-8859-7	60	0060
ISO-8859-7	61	0061
ISO-8859-7	62	0062
ISO-8859-7	63	0063
ISO-8859-7	64	0064
ISO-8859-7	65	0065
ISO-8859-7	66	0066
ISO-8859-7	67	0067
ISO-8859-7	68	0068
ISO-8859-7	69	0069
ISO-8859-7	6A	006A
ISO-8859-7	6B	006B
ISO-8859-7	6C	006C
ISO-8859-7	6D	006D
ISO-8859-7	6E	006E
ISO-8859-7	6F	006F
ISO-8859-7	70	0070
ISO-8859-7	71	0071
ISO-8859-7	72	0072
ISO-8859-7	73	0073
ISO-8859-7	74	0074
ISO-8859-7	75	0075
ISO-8859-7	76	0076
ISO-8859-7	77	0077
ISO-8859-7	78	0078
ISO-8859-7	79	0079
ISO-8859-7	7A	007A
ISO-8859-7	7B	007B
ISO-8859-7	7C	007C
ISO-8859-7	7D	007D
ISO-8859-7	7E	007E
ISO-8859-7	7F	007F
ISO-8859-7	80	0080
ISO-8859-7	81	0081
ISO-8859-7	82	0082
ISO-8859-7	83	0083
ISO-8859-7	84	0084
ISO-8859-7	85	0085
ISO-8859-7	86	0086
ISO-8859-7	87	0087
ISO-8859-7	88	0088
ISO-8859-7	89	0089
ISO-8859-7	8A	008A
ISO-8859-7	8B	008B
ISO-8859-7	8C	008C
ISO-8859-7	8D	008D
ISO-8859-7	8E	008E
ISO-8859-7	8F	008F
ISO-8859-7	90	0090
ISO-8859-7	91	0091
ISO-8859-7	92	0092
ISO-8859-7	93	0093
ISO-8859-7	94	0094
ISO-8859-7	95	0095
ISO-8859-7	96	0096
ISO-8859-7	97	0097
ISO-8859-7	98	0098
ISO-8859-7	99	0099
ISO-8859-7	9A	009A
ISO-8859-7	9B	009B
ISO-8859-7	9C	009C
ISO-8859-7	9D	009D
ISO-8859-7	9E	009E
ISO-8859-7	9F	009F
ISO-8859-7	A0	00A0
ISO-8859-7	A1	2018
ISO-8859-7	A2	2019
ISO-8859-7	A3	00A3
ISO-8859-7	A4	20AC
ISO-8859-7	A5	20AF
ISO-8859-7	A6	00A6
ISO-8859-7	A7	00A7
ISO-8859-7	A8	00A8
ISO-8859-7	A9	00A9
ISO-8859-7	AA	037A
ISO-8859-7	AB	00AB
ISO-8859-7	AC	00AC
ISO-8859-7	AD	00AD
ISO-8859-7	AE	FFFD
ISO-8859-7	AF	2015
ISO-8859-7	B0	00B0
ISO-8859-7	B1	00B1
ISO-8859-7	B2	00B2
ISO-8859-7	B3	00B3
ISO-8859-7	B4	0384
ISO-8859-7	B5	0385
ISO-8859-7	B6	0386
ISO-8859-7	B7	00B7
ISO-8859-7	B8	0388
ISO-8859-7	B9	0389
ISO-8859-7	BA	038A
ISO-8859-7	BB	00BB
ISO-8859-7	BC	038C
ISO-8859-7	BD	00BD
ISO-8859-7	BE	038E
ISO-8859-7	BF	038F
ISO-8859-7	C0	0390
ISO-8859-7	C1	0391
ISO-8859-7	C2	0392
ISO-8859-7	C3	0393
ISO-8859-7	C4	0394
ISO-8859-7	C5	0395
ISO-8859-7	C6	0396
ISO-8859-7	C7	0397
ISO-8859-7	C8	0398
ISO-8859-7	C9	0399
ISO-8859-7	CA	039A
ISO-8859-7	CB	039B
ISO-8859-7	CC	039C
ISO-8859-7	CD	039D
ISO-8859-7	CE	039E
ISO-8859-7	CF	039F
ISO-8859-7	D0	03A0
ISO-8859-7	D1	03A1
ISO-8859-7	D2	FFFD
ISO-8859-7	D3	03A3
ISO-8859-7	D4	03A4
ISO-8859-7	D5	03A5
ISO-8859-7	D6	03A6
ISO-8859-7	D7	03A7
ISO-8859-7	D8	03A8
ISO-8859-7	D9	03A9
ISO-8859-7	DA	03AA
ISO-8859-7	DB	03AB
ISO-8859-7	DC	03AC
ISO-8859-7	DD	03AD
ISO-8859-7	DE	03AE
ISO-8859-7	DF	03AF
ISO-8859-7	E0	03B0
ISO-8859-7	E1	03B1
ISO-8859-7	E2	03B2
ISO-8859-7	E3	03B3
ISO-8859-7	E4	03B4
ISO-8859-7	E5	03B5
ISO-8859-7	E6	03B6
ISO-8859-7	E7	03B7
ISO-8859-7	E8	03B8
ISO-8859-7	E9	03B9
ISO-8859-7	EA	03BA
ISO-8859-7	EB	03BB
ISO-8859-7	EC	03BC
ISO-8859-7	ED	03BD
ISO-8859-7	EE	03BE
ISO-8859-7	EF	03BF
ISO-8859-7	F0	03C0
ISO-8859-7	F1	03C1
ISO-8859-7	F2	03C2
ISO-8859-7	F3	03C3
ISO-8859-7	F4	03C4
ISO-8859-7	F5	03C5
ISO-8859-7	F6	03C6
ISO-8859-7	F7	03C7
ISO-8859-7	F8	03C8
ISO-8859-7	F9	03C9
ISO-8859-7	FA	03CA
ISO-8859-7	FB	03CB
ISO-8859-7	FC	03CC
ISO-8859-7	FD	03CD
ISO-8859-7	FE	03CE
ISO-8859-7	FF	FFFD
ISO-8859-8	00	0000
ISO-8859-8	01	0001
ISO-8859-8	02	0002
ISO-8859-8	03	0003
ISO-8859-8	04	0004
ISO-8859-8	05	0005
ISO-8859-8	06	0006
ISO-8859-8	07	0007
ISO-8859-8	08	0008
ISO-8859-8	09	0009
ISO-8859-8	0A	000A
ISO-8859-8	0B	000B
ISO-8859-8	0C	000C
ISO-8859-8	0D	000D
ISO-8859-8	0E	000E
ISO-8859-8	0F	000F
ISO-8859-8	10	0010
ISO-8859-8	11	0011
ISO-8859-8	12	0012
ISO-8859-8	13	0013
ISO-8859-8	14	0014
ISO-8859-8	15	0015
ISO-8859-8	16	0016
ISO-8859-8	17	0017
ISO-8859-8	18	0018
ISO-8859-8	19	0019
ISO-8859-8	1A	001A
ISO-8859-8	1B	001B
ISO-8859-8	1C	001C
ISO-8859-8	1D	001D
ISO-8859-8	1E	001E
ISO-8859-8	1F	001F
ISO-8859-8	20	0020
ISO-8859-8	21	0021
ISO-8859-8	22	0022
ISO-8859-8	23	0023
ISO-8859-8	24	0024
ISO-8859-8	25	0025
ISO-8859-8	26	0026
ISO-8859-8	27	0027
ISO-8859-8	28	0028
ISO-8859-8	29	0029
ISO-8859-8	2A	002A
ISO-8859-8	2B	002B
ISO-8859-8	2C	002C
ISO-8859-8	2D	002D
ISO-8859-8	2E	002E
ISO-8859-8	2F	002F
ISO-8859-8	30	0030
ISO-8859-8	31	0031
ISO-8859-8	32	0032
ISO-8859-8	33	0033
ISO-8859-8	34	0034
ISO-8859-8	35	0035
ISO-8859-8	36	0036
ISO-8859-8	37	0037
ISO-8859-8	38	0038
ISO-8859-8	39	0039
ISO-8859-8	3A	003A
ISO-8859-8	3B	003B
ISO-8859-8	3C	003C
ISO-8859-8	3D	003D
ISO-8859-8	3E	003E
ISO-8859-8	3F	003F
ISO-8859-8	40	0040
ISO-8859-8	41	0041
ISO-8859-8	42	0042
ISO-8859-8	43	0043
ISO-8859-8	44	0044
ISO-8859-8	45	0045
ISO-8859-8	46	0046
ISO-8859-8	47	0047
ISO-8859-8	48	0048
ISO-8859-8	49	0049
ISO-8859-8	4A	004A
ISO-8859-8	4B	004B
ISO-8859-8	4C	004C
ISO-8859-8	4D	004D
ISO-8859-8	4E	004E
ISO-8859-8	4F	004F
ISO-8859-8	50	0050
ISO-8859-8	51	0051
ISO-8859-8	52	0052
ISO-8859-8	53	0053
ISO-8859-8	54	0054
ISO-8859-8	55	0055
ISO-8859-8	56	0056
ISO-8859-8	57	0057
ISO-8859-8	58	0058
ISO-8859-8	59	0059
ISO-8859-8	5A	005A
ISO-8859-8	5B	005B
ISO-8859-8	5C	005C
ISO-8859-8	5D	005D
ISO-8859-8	5E	005E
ISO-8859-8	5F	005F
ISO-8859-8	60	0060
ISO-8859-8	61	0061
ISO-8859-8	62	0062
ISO-8859-8	63	0063
ISO-8859-8	64	0064
ISO-8859-8	65	0065
ISO-8859-8	66	0066
ISO-8859-8	67	0067
ISO-8859-8	68	0068
ISO-8859-8	69	0069
ISO-8859-8	6A	006A
ISO-8859-8	6B	006B
ISO-8859-8	6C	006C
ISO-8859-8	6D	006D
ISO-8859-8	6E	006E
ISO-8859-8	6F	006F
ISO-8859-8	70	0070
ISO-8859-8	71	0071
ISO-8859-8	72	0072
ISO-8859-8	73	0073
ISO-8859-8	74	0074
ISO-8859-8	75	0075
ISO-8859-8	76	0076
ISO-8859-8	77	0077
ISO-8859-8	78	0078
ISO-8859-8	79	0079
ISO-8859-8	7A	007A
ISO-8859-8	7B	007B
ISO-8859-8	7C	007C
ISO-8859-8	7D	007D
ISO-8859-8	7E	007E
ISO-8859-8	7F	007F
ISO-8859-8	80	0080
ISO-8859-8	81	0081
ISO-8859-8	82	0082
ISO-8859-8	83	0083
ISO-8859-8	84	0084
ISO-8859-8	85	0085
ISO-8859-8	86	0086
ISO-8859-8	87	0087
ISO-8859-8	88	0088
ISO-8859-8	89	0089
ISO-8859-8	8A	008A
ISO-8859-8	8B	008B
ISO-8859-8	8C	008C
ISO-8859-8	8D	008D
ISO-8859-8	8E	008E
ISO-8859-8	8F	008F
ISO-8859-8	90	0090
ISO-8859-8	91	0091
ISO-8859-8	92	0092
ISO-8859-8	93	0093
ISO-8859-8	94	0094
ISO-8859-8	95	0095
ISO-8859-8	96	0096
ISO-8859-8	97	0097
ISO-8859-8	98	0098
ISO-8859-8	99	0099
ISO-8859-8	9A	009A
ISO-8859-8	9B	009B
ISO-8859-8	9C	009C
ISO-8859-8	9D	009D
ISO-8859-8	9E	009E
ISO-8859-8	9F	009F
ISO-8859-8	A0	00A0
ISO-8859-8	A1	FFFD
ISO-8859-8	A2	00A2
ISO-8859-8	A3	00A3
ISO-8859-8	A4	00A4
ISO-8859-8	A5	00A5
ISO-8859-8	A6	00A6
ISO-8859-8	A7	00A7
ISO-8859-8	A8	00A8
ISO-8859-8	A9	00A9
ISO-8859-8	AA	00D7
ISO-8859-8	AB	00AB
ISO-8859-8	AC	00AC
ISO-8859-8	AD	00AD
ISO-8859-8	AE	00AE
ISO-8859-8	AF	00AF
ISO-8859-8	B0	00B0
ISO-8859-8	B1	00B1
ISO-8859-8	B2	00B2
ISO-8859-8	B3	00B3
ISO-8859-8	B4	00B4
ISO-8859-8	B5	00B5
ISO-8859-8	B6	00B6
ISO-8859-8	B7	00B7
ISO-8859-8	B8	00B8
ISO-8859-8	B9	00B9
ISO-8859-8	BA	00F7
ISO-8859-8	BB	00BB
ISO-8859-8	BC	00BC
ISO-8859-8	BD	00BD
ISO-8859-8	BE	00BE
ISO-8859-8	BF	FFFD
ISO-8859-8	C0	FFFD
ISO-8859-8	C1	FFFD
ISO-8859-8	C2	FFFD
ISO-8859-8	C3	FFFD
ISO-8859-8	C4	FFFD
ISO-8859-8	C5	FFFD
ISO-8859-8	C6	FFFD
ISO-8859-8	C7	FFFD
ISO-8859-8	C8	FFFD
ISO-8859-8	C9	FFFD
ISO-8859-8	CA	FFFD
ISO-8859-8	CB	FFFD
ISO-8859-8	CC	FFFD
ISO-8859-8	CD	FFFD
ISO-8859-8	CE	FFFD
ISO-8859-8	CF	FFFD
ISO-8859-8	D0	FFFD
ISO-8859-8	D1	FFFD
ISO-8859-8	D2	FFFD
ISO-8859-8	D3	FFFD
ISO-8859-8	D4	FFFD
ISO-8859-8	D5	FFFD
ISO-8859-8	D6	FFFD
ISO-8859-8	D7	FFFD
ISO-8859-8	D8	FFFD
ISO-8859-8	D9	FFFD
ISO-8859-8	DA	FFFD
ISO-8859-8	DB	FFFD
ISO-8859-8	DC	FFFD
ISO-8859-8	DD	FFFD
ISO-8859-8	DE	FFFD
ISO-8859-8	DF	2017
ISO-8859-8	E0	05D0
ISO-8859-8	E1	05D1
ISO-8859-8	E2	05D2
ISO-8859-8	E3	05D3
ISO-8859-8	E4	05D4
ISO-8859-8	E5	05D5
ISO-8859-8	E6	05D6
ISO-8859-8	E7	05D7
ISO-8859-8	E8	05D8
ISO-8859-8	E9	05D9
ISO-8859-8	EA	05DA
ISO-8859-8	EB	05DB
ISO-8859-8	EC	05DC
ISO-8859-8	ED	05DD
ISO-8859-8	EE	05DE
ISO-8859-8	EF	05DF
ISO-8859-8	F0	05E0
ISO-8859-8	F1	05E1
ISO-8859-8	F2	05E2
ISO-8859-8	F3	05E3
ISO-8859-8	F4	05E4
ISO-8859-8	F5	05E5
ISO-8859-8	F6	05E6
ISO-8859-8	F7	05E7
ISO-8859-8	F8	05E8
ISO-8859-8	F9	05E9
ISO-8859-8	FA	05EA
ISO-8859-8	FB	FFFD
ISO-8859-8	FC	FFFD
ISO-8859-8	FD	200E
ISO-8859-8	FE	200F
ISO-8859-8	FF	FFFD
ISO-8859-9	00	0000
ISO-8859-9	01	0001
ISO-8859-9	02	0002
ISO-8859-9	03	0003
ISO-8859-9	04	0004
ISO-8859-9	05	0005
ISO-8859-9	06	0006
ISO-8859-9	07	0007
ISO-8859-9	08	0008
ISO-8859-9	09	0009
ISO-8859-9	0A	000A
ISO-8859-9	0B	000B
ISO-8859-9	0C	000C
ISO-8859-9	0D	000D
ISO-8859-9	0E	000E
ISO-8859-9	0F	000F
ISO-8859-9	10	0010
ISO-8859-9	11	0011
ISO-8859-9	12	0012
ISO-8859-9	13	0013
ISO-8859-9	14	0014
ISO-8859-9	15	0015
ISO-8859-9	16	0016
ISO-8859-9	17	0017
ISO-8859-9	18	0018
ISO-8859-9	19	0019
ISO-8859-9	1A	001A
ISO-8859-9	1B	001B
ISO-8859-9	1C	001C
ISO-8859-9	1D	001D
ISO-8859-9	1E	001E
ISO-8859-9	1F	001F
ISO-8859-9	20	0020
ISO-8859-9	21	0021
ISO-8859-9	22	0022
ISO-8859-9	23	0023
ISO-8859-9	24	0024
ISO-8859-9	25	0025
ISO-8859-9	26	0026
ISO-8859-9	27	0027
ISO-8859-9	28	0028
ISO-8859-9	29	0029
ISO-8859-9	2A	002A
ISO-8859-9	2B	002B
ISO-8859-9	2C	002C
ISO-8859-9	2D	002D
ISO-8859-9	2E	002E
ISO-8859-9	2F	002F
ISO-8859-9	30	0030
ISO-8859-9	31	0031
ISO-8859-9	32	0032
ISO-8859-9	33	0033
ISO-8859-9	34	0034
ISO-8859-9	35	0035
ISO-8859-9	36	0036
ISO-8859-9	37	0037
ISO-8859-9	38	0038
ISO-8859-9	39	0039
ISO-8859-9	3A	003A
ISO-8859-9	3B	003B
ISO-8859-9	3C	003C
ISO-8859-9	3D	003D
ISO-8859-9	3E	003E
ISO-8859-9	3F	003F
ISO-8859-9	40	0040
ISO-8859-9	41	0041
ISO-8859-9	42	0042
ISO-8859-9	43	0043
ISO-8859-9	44	0044
ISO-8859-9	45	0045
ISO-8859-9	46	0046
ISO-8859-9	47	0047
ISO-8859-9	48	0048
ISO-8859-9	49	0049
ISO-8859-9	4A	004A
ISO-8859-9	4B	004B
ISO-8859-9	4C	004C
ISO-8859-9	4D	004D
ISO-8859-9	4E	004E
ISO-8859-9	4F	004F
ISO-8859-9	50	0050
ISO-8859-9	51	0051
ISO-8859-9	52	0052
ISO-8859-9	53	0053
ISO-8859-9	54	0054
ISO-8859-9	55	0055
ISO-8859-9	56	0056
ISO-8859-9	57	0057
ISO-8859-9	58	0058
ISO-8859-9	59	0059
ISO-8859-9	5A	005A
ISO-8859-9	5B	005B
ISO-8859-9	5C	005C
ISO-8859-9	5D	005D
ISO-8859-9	5E	005E
ISO-8859-9	5F	005F
ISO-8859-9	60	0060
ISO-8859-9	61	0061
ISO-8859-9	62	0062
ISO-8859-9	63	0063
ISO-8859-9	64	0064
ISO-8859-9	65	0065
ISO-8859-9	66	0066
ISO-8859-9	67	0067
ISO-8859-9	68	0068
ISO-8859-9	69	0069
ISO-8859-9	6A	006A
ISO-8859-9	6B	006B
ISO-8859-9	6C	006C
ISO-8859-9	6D	006D
ISO-8859-9	6E	006E
ISO-8859-9	6F	006F
ISO-8859-9	70	0070
ISO-8859-9	71	0071
ISO-8859-9	72	0072
ISO-8859-9	73	0073
ISO-8859-9	74	0074
ISO-8859-9	75	0075
ISO-8859-9	76	0076
ISO-8859-9	77	0077
ISO-8859-9	78	0078
ISO-8859-9	79	0079
ISO-8859-9	7A	007A
ISO-8859-9	7B	007B
ISO-8859-9	7C	007C
ISO-8859-9	7D	007D
ISO-8859-9	7E	007E
ISO-8859-9	7F	007F
ISO-8859-9	80	0080
ISO-8859-9	81	0081
ISO-8859-9	82	0082
ISO-8859-9	83	0083
ISO-8859-9	84	0084
ISO-8859-9	85	0085
ISO-8859-9	86	0086
ISO-8859-9	87	0087
ISO-8859-9	88	0088
ISO-8859-9	89	0089
ISO-8859-9	8A	008A
ISO-8859-9	8B	008B
ISO-8859-9	8C	008C
ISO-8859-9	8D	008D
ISO-8859-9	8E	008E
ISO-8859-9	8F	008F
ISO-8859-9	90	0090
ISO-8859-9	91	0091
ISO-8859-9	92	0092
ISO-8859-9	93	0093
ISO-8859-9	94	0094
ISO-8859-9	95	0095
ISO-8859-9	96	0096
ISO-8859-9	97	0097
ISO-8859-9	98	0098
ISO-8859-9	99	0099
ISO-8859-9	9A	009A
ISO-8859-9	9B	009B
ISO-8859-9	9C	009C
ISO-8859-9	9D	009D
ISO-8859-9	9E	009E
ISO-8859-9	9F	009F
ISO-8859-9	A0	00A0
ISO-8859-9	A1	00A1
ISO-8859-9	A2	00A2
ISO-8859-9	A3	00A3
ISO-8859-9	A4	00A4
ISO-8859-9	A5	00A5
ISO-8859-9	A6	00A6
ISO-8859-9	A7	00A7
ISO-8859-9	A8	00A8
ISO-8859-9	A9	00A9
ISO-8859-9	AA	00AA
ISO-8859-9	AB	00AB
ISO-8859-9	AC	00AC
ISO-8859-9	AD	00AD
ISO-8859-9	AE	00AE
ISO-8859-9	AF	00AF
ISO-8859-9	B0	00B0
ISO-8859-9	B1	00B1
ISO-8859-9	B2	00B2
ISO-8859-9	B3	00B3
ISO-8859-9	B4	00B4
ISO-8859-9	B5	00B5
ISO-8859-9	B6	00B6
ISO-8859-9	B7	00B7
ISO-8859-9	B8	00B8
ISO-8859-9	B9	00B9
ISO-8859-9	BA	00BA
ISO-8859-9	BB	00BB
ISO-8859-9	BC	00BC
ISO-8859-9	BD	00BD
ISO-8859-9	BE	00BE
ISO-8859-9	BF	00BF
ISO-8859-9	C0	00C0
ISO-8859-9	C1	00C1
ISO-8859-9	C2	00C2
ISO-8859-9	C3	00C3
ISO-8859-9	C4	00C4
ISO-8859-9	C5	00C5
ISO-8859-9	C6	00C6
ISO-8859-9	C7	00C7
ISO-8859-9	C8	00C8
ISO-8859-9	C9	00C9
ISO-8859-9	CA	00CA
ISO-8859-9	CB	00CB
ISO-8859-9	CC	00CC
ISO-8859-9	CD	00CD
ISO-8859-9	CE	00CE
ISO-8859-9	CF	00CF
ISO-8859-9	D0	011E
ISO-8859-9	D1	00D1
ISO-8859-9	D2	00D2
ISO-8859-9	D3	00D3
ISO-8859-9	D4	00D4
ISO-8859-9	D5	00D5
ISO-8859-9	D6	00D6
ISO-8859-9	D7	00D7
ISO-8859-9	D8	00D8
ISO-8859-9	D9	00D9
ISO-8859-9	DA	00DA
ISO-8859-9	DB	00DB
ISO-8859-9	DC	00DC
ISO-8859-9	DD	0130
ISO-8859-9	DE	015E
ISO-8859-9	DF	00DF
ISO-8859-9	E0	00E0
ISO-8859-9	E1	00E1
ISO-8859-9	E2	00E2
ISO-8859-9	E3	00E3
ISO-8859-9	E4	00E4
ISO-8859-9	E5	00E5
ISO-8859-9	E6	00E6
ISO-8859-9	E7	00E7
ISO-8859-9	E8	00E8
ISO-8859-9	E9	00E9
ISO-8859-9	EA	00EA
ISO-8859-9	EB	00EB
ISO-8859-9	EC	00EC
ISO-8859-9	ED	00ED
ISO-8859-9	EE	00EE
ISO-8859-9	EF	00EF
ISO-8859-9	F0	011F
ISO-8859-9	F1	00F1
ISO-8859-9	F2	00F2
ISO-8859-9	F3	00F3
ISO-8859-9	F4	00F4
ISO-8859-9	F5	00F5
ISO-8859-9	F6	00F6
ISO-8859-9	F7	00F7
ISO-8859-9	F8	00F8
ISO-8859-9	F9	00F9
ISO-8859-9	FA	00FA
ISO-8859-9	FB	00FB
ISO-8859-9	FC	00FC
ISO-8859-9	FD	0131
ISO-8859-9	FE	015F
